,Value,Year,Month
1347,440.0,0.65,0.2727272727272727
1348,454.0,0.65,0.36363636363636365
1349,580.0,0.65,0.4545454545454545
1350,812.0,0.65,0.5454545454545454
1351,514.0,0.65,0.6363636363636364
1352,531.0,0.65,0.7272727272727273
1353,510.0,0.65,0.8181818181818182
1354,388.0,0.65,0.9090909090909091
1355,356.0,0.65,0.9999999999999999
1356,273.0,0.6000000000000001,0.0
1357,233.0,0.6000000000000001,0.09090909090909091
1358,424.0,0.6000000000000001,0.1818181818181818
1359,394.0,0.6000000000000001,0.2727272727272727
1360,596.0,0.6000000000000001,0.36363636363636365
1361,577.0,0.6000000000000001,0.4545454545454545
1362,632.0,0.6000000000000001,0.5454545454545454
1363,545.0,0.6000000000000001,0.6363636363636364
1364,532.0,0.6000000000000001,0.7272727272727273
1365,477.0,0.6000000000000001,0.8181818181818182
1366,394.0,0.6000000000000001,0.9090909090909091
1367,248.0,0.6000000000000001,0.9999999999999999
1368,255.0,0.55,0.0
1369,264.0,0.55,0.09090909090909091
1370,373.0,0.55,0.1818181818181818
1371,505.0,0.55,0.2727272727272727
1372,636.0,0.55,0.36363636363636365
1373,399.0,0.55,0.4545454545454545
1374,532.0,0.55,0.5454545454545454
1375,402.0,0.55,0.6363636363636364
1376,441.0,0.55,0.7272727272727273
1377,393.0,0.55,0.8181818181818182
1378,359.0,0.55,0.9090909090909091
1379,315.0,0.55,0.9999999999999999
1380,147.0,0.5,0.0
1381,200.0,0.5,0.09090909090909091
1382,291.0,0.5,0.1818181818181818
1383,377.0,0.5,0.2727272727272727
1384,320.0,0.5,0.36363636363636365
1385,440.0,0.5,0.4545454545454545
1386,619.0,0.5,0.5454545454545454
1387,416.0,0.5,0.6363636363636364
1388,456.0,0.5,0.7272727272727273
1389,432.0,0.5,0.8181818181818182
1390,319.0,0.5,0.9090909090909091
1391,223.0,0.5,0.9999999999999999
1392,184.0,0.45,0.0
1393,273.0,0.45,0.09090909090909091
1394,202.0,0.45,0.1818181818181818
1395,357.0,0.45,0.2727272727272727
1396,454.0,0.45,0.36363636363636365
1397,371.0,0.45,0.4545454545454545
1398,476.0,0.45,0.5454545454545454
1399,376.0,0.45,0.6363636363636364
1400,388.0,0.45,0.7272727272727273
1401,360.0,0.45,0.8181818181818182
1402,312.0,0.45,0.9090909090909091
1403,312.0,0.45,0.9999999999999999
1404,260.0,0.4,0.0
1405,279.0,0.4,0.09090909090909091
1406,210.0,0.4,0.1818181818181818
1407,315.0,0.4,0.2727272727272727
1408,445.0,0.4,0.36363636363636365
1409,424.0,0.4,0.4545454545454545
1410,459.0,0.4,0.5454545454545454
1411,402.0,0.4,0.6363636363636364
1412,360.0,0.4,0.7272727272727273
1413,373.0,0.4,0.8181818181818182
1414,281.0,0.4,0.9090909090909091
1415,230.0,0.4,0.9999999999999999
1416,218.0,0.35000000000000003,0.0
1417,217.0,0.35000000000000003,0.09090909090909091
1418,293.0,0.35000000000000003,0.1818181818181818
1419,396.0,0.35000000000000003,0.2727272727272727
1420,482.0,0.35000000000000003,0.36363636363636365
1421,444.0,0.35000000000000003,0.4545454545454545
1422,435.0,0.35000000000000003,0.5454545454545454
1423,344.0,0.35000000000000003,0.6363636363636364
1424,385.0,0.35000000000000003,0.7272727272727273
1425,405.0,0.35000000000000003,0.8181818181818182
1426,324.0,0.35000000000000003,0.9090909090909091
1427,333.0,0.35000000000000003,0.9999999999999999
1428,291.0,0.30000000000000004,0.0
1429,237.0,0.30000000000000004,0.09090909090909091
1430,275.0,0.30000000000000004,0.1818181818181818
1431,301.0,0.30000000000000004,0.2727272727272727
1432,471.0,0.30000000000000004,0.36363636363636365
1433,406.0,0.30000000000000004,0.4545454545454545
1434,671.0,0.30000000000000004,0.5454545454545454
1435,422.0,0.30000000000000004,0.6363636363636364
1436,407.0,0.30000000000000004,0.7272727272727273
1437,500.0,0.30000000000000004,0.8181818181818182
1438,384.0,0.30000000000000004,0.9090909090909091
1439,386.0,0.30000000000000004,0.9999999999999999
1440,244.0,0.25,0.0
1441,229.0,0.25,0.09090909090909091
1442,299.0,0.25,0.1818181818181818
1443,422.0,0.25,0.2727272727272727
1444,521.0,0.25,0.36363636363636365
1445,627.0,0.25,0.4545454545454545
1446,558.0,0.25,0.5454545454545454
1447,462.0,0.25,0.6363636363636364
1448,678.0,0.25,0.7272727272727273
1449,451.0,0.25,0.8181818181818182
1450,496.0,0.25,0.9090909090909091
1451,487.0,0.25,0.9999999999999999
1452,286.0,0.2,0.0
1453,240.0,0.2,0.09090909090909091
1454,321.0,0.2,0.1818181818181818
1455,388.0,0.2,0.2727272727272727
1456,476.0,0.2,0.36363636363636365
1457,491.0,0.2,0.4545454545454545
1458,646.0,0.2,0.5454545454545454
1459,584.0,0.2,0.6363636363636364
1460,541.0,0.2,0.7272727272727273
1461,465.0,0.2,0.8181818181818182
1462,360.0,0.2,0.9090909090909091
1463,416.0,0.2,0.9999999999999999
1464,282.0,0.15000000000000002,0.0
1465,232.0,0.15000000000000002,0.09090909090909091
1466,374.0,0.15000000000000002,0.1818181818181818
1467,429.0,0.15000000000000002,0.2727272727272727
1468,510.0,0.15000000000000002,0.36363636363636365
1469,566.0,0.15000000000000002,0.4545454545454545
1470,538.0,0.15000000000000002,0.5454545454545454
1471,461.0,0.15000000000000002,0.6363636363636364
1472,452.0,0.15000000000000002,0.7272727272727273
1473,466.0,0.15000000000000002,0.8181818181818182
1474,359.0,0.15000000000000002,0.9090909090909091
1475,383.0,0.15000000000000002,0.9999999999999999
1476,328.0,0.1,0.0
1477,316.0,0.1,0.09090909090909091
1478,414.0,0.1,0.1818181818181818
1479,432.0,0.1,0.2727272727272727
1480,537.0,0.1,0.36363636363636365
1481,675.0,0.1,0.4545454545454545
1482,711.0,0.1,0.5454545454545454
1483,479.0,0.1,0.6363636363636364
1484,509.0,0.1,0.7272727272727273
1485,467.0,0.1,0.8181818181818182
1486,448.0,0.1,0.9090909090909091
1487,304.0,0.1,0.9999999999999999
1488,354.0,0.05,0.0
1489,343.0,0.05,0.09090909090909091
1490,426.0,0.05,0.1818181818181818
1491,454.0,0.05,0.2727272727272727
1492,655.0,0.05,0.36363636363636365
1493,560.0,0.05,0.4545454545454545
1494,755.0,0.05,0.5454545454545454
1495,510.0,0.05,0.6363636363636364
1496,497.0,0.05,0.7272727272727273
1497,581.0,0.05,0.8181818181818182
1498,436.0,0.05,0.9090909090909091
1499,377.0,0.05,0.9999999999999999
1500,321.0,0.0,0.0
1501,329.0,0.0,0.09090909090909091
1502,414.0,0.0,0.1818181818181818
1503,441.0,0.0,0.2727272727272727
1504,568.0,0.0,0.36363636363636365
1505,555.0,0.0,0.4545454545454545
1506,610.0,0.0,0.5454545454545454
1507,525.0,0.0,0.6363636363636364
1508,557.0,0.0,0.7272727272727273
1509,493.0,0.0,0.8181818181818182
1510,461.0,0.0,0.9090909090909091
1511,403.0,0.0,0.9999999999999999
1512,360.0,1.0,0.0
1513,355.0,1.0,0.09090909090909091
1514,334.0,1.0,0.1818181818181818
1515,363.0,1.0,0.2727272727272727
1516,464.0,1.0,0.36363636363636365
1517,585.0,1.0,0.4545454545454545
1518,821.0,1.0,0.5454545454545454
1519,563.0,1.0,0.6363636363636364
1520,634.0,1.0,0.7272727272727273
1521,566.0,1.0,0.8181818181818182
1522,348.0,1.0,0.9090909090909091
1523,311.0,1.0,0.9999999999999999
1524,297.0,0.9500000000000001,0.0
1525,345.0,0.9500000000000001,0.09090909090909091
1526,427.0,0.9500000000000001,0.1818181818181818
1527,515.0,0.9500000000000001,0.2727272727272727
1528,484.0,0.9500000000000001,0.36363636363636365
1529,710.0,0.9500000000000001,0.4545454545454545
1530,898.0,0.9500000000000001,0.5454545454545454
1531,532.0,0.9500000000000001,0.6363636363636364
1532,609.0,0.9500000000000001,0.7272727272727273
1533,591.0,0.9500000000000001,0.8181818181818182
1534,453.0,0.9500000000000001,0.9090909090909091
1535,378.0,0.9500000000000001,0.9999999999999999
1536,350.0,0.9,0.0
1537,328.0,0.9,0.09090909090909091
1538,383.0,0.9,0.1818181818181818
1539,619.0,0.9,0.2727272727272727
1540,640.0,0.9,0.36363636363636365
1541,732.0,0.9,0.4545454545454545
1542,852.0,0.9,0.5454545454545454
1543,529.0,0.9,0.6363636363636364
1544,645.0,0.9,0.7272727272727273
1545,616.0,0.9,0.8181818181818182
1546,485.0,0.9,0.9090909090909091
1547,348.0,0.9,0.9999999999999999
1548,307.0,0.8500000000000001,0.0
1549,334.0,0.8500000000000001,0.09090909090909091
1550,486.0,0.8500000000000001,0.1818181818181818
1551,439.0,0.8500000000000001,0.2727272727272727
1552,631.0,0.8500000000000001,0.36363636363636365
1553,668.0,0.8500000000000001,0.4545454545454545
1554,752.0,0.8500000000000001,0.5454545454545454
1555,504.0,0.8500000000000001,0.6363636363636364
1556,546.0,0.8500000000000001,0.7272727272727273
1557,572.0,0.8500000000000001,0.8181818181818182
1558,443.0,0.8500000000000001,0.9090909090909091
1559,376.0,0.8500000000000001,0.9999999999999999
1560,380.0,0.8,0.0
1561,351.0,0.8,0.09090909090909091
1562,370.0,0.8,0.1818181818181818
1563,545.0,0.8,0.2727272727272727
1564,602.0,0.8,0.36363636363636365
1565,691.0,0.8,0.4545454545454545
1566,742.0,0.8,0.5454545454545454
1567,540.0,0.8,0.6363636363636364
1568,759.0,0.8,0.7272727272727273
1569,559.0,0.8,0.8181818181818182
1570,489.0,0.8,0.9090909090909091
1571,381.0,0.8,0.9999999999999999
1572,334.0,0.75,0.0
1573,321.0,0.75,0.09090909090909091
1574,471.0,0.75,0.1818181818181818
1575,598.0,0.75,0.2727272727272727
1576,604.0,0.75,0.36363636363636365
1577,673.0,0.75,0.4545454545454545
1578,809.0,0.75,0.5454545454545454
1579,546.0,0.75,0.6363636363636364
1580,614.0,0.75,0.7272727272727273
1581,569.0,0.75,0.8181818181818182
1582,506.0,0.75,0.9090909090909091
1583,479.0,0.75,0.9999999999999999
1584,412.0,0.7000000000000001,0.0
1585,372.0,0.7000000000000001,0.09090909090909091
1586,559.0,0.7000000000000001,0.1818181818181818
1587,549.0,0.7000000000000001,0.2727272727272727
1588,671.0,0.7000000000000001,0.36363636363636365
1589,656.0,0.7000000000000001,0.4545454545454545
1590,783.0,0.7000000000000001,0.5454545454545454
1591,517.0,0.7000000000000001,0.6363636363636364
1592,620.0,0.7000000000000001,0.7272727272727273
1593,652.0,0.7000000000000001,0.8181818181818182
1594,464.0,0.7000000000000001,0.9090909090909091
1595,413.0,0.7000000000000001,0.9999999999999999
1596,320.0,0.65,0.0
1597,326.0,0.65,0.09090909090909091
1598,350.0,0.65,0.1818181818181818
1599,523.0,0.65,0.2727272727272727
1600,530.0,0.65,0.36363636363636365
1601,734.0,0.65,0.4545454545454545
1602,976.0,0.65,0.5454545454545454
1603,645.0,0.65,0.6363636363636364
1604,617.0,0.65,0.7272727272727273
1605,595.0,0.65,0.8181818181818182
1606,483.0,0.65,0.9090909090909091
1607,423.0,0.65,0.9999999999999999
1608,338.0,0.6000000000000001,0.0
1609,290.0,0.6000000000000001,0.09090909090909091
1610,526.0,0.6000000000000001,0.1818181818181818
1611,485.0,0.6000000000000001,0.2727272727272727
1612,719.0,0.6000000000000001,0.36363636363636365
1613,681.0,0.6000000000000001,0.4545454545454545
1614,730.0,0.6000000000000001,0.5454545454545454
1615,635.0,0.6000000000000001,0.6363636363636364
1616,632.0,0.6000000000000001,0.7272727272727273
1617,580.0,0.6000000000000001,0.8181818181818182
1618,471.0,0.6000000000000001,0.9090909090909091
1619,317.0,0.6000000000000001,0.9999999999999999
1620,328.0,0.55,0.0
1621,343.0,0.55,0.09090909090909091
1622,425.0,0.55,0.1818181818181818
1623,604.0,0.55,0.2727272727272727
1624,765.0,0.55,0.36363636363636365
1625,472.0,0.55,0.4545454545454545
1626,637.0,0.55,0.5454545454545454
1627,487.0,0.55,0.6363636363636364
1628,519.0,0.55,0.7272727272727273
1629,481.0,0.55,0.8181818181818182
1630,438.0,0.55,0.9090909090909091
1631,370.0,0.55,0.9999999999999999
1632,192.0,0.5,0.0
1633,247.0,0.5,0.09090909090909091
1634,341.0,0.5,0.1818181818181818
1635,216.0,0.5,0.2727272727272727
1636,389.0,0.5,0.36363636363636365
1637,517.0,0.5,0.4545454545454545
1638,721.0,0.5,0.5454545454545454
1639,481.0,0.5,0.6363636363636364
1640,534.0,0.5,0.7272727272727273
1641,524.0,0.5,0.8181818181818182
1642,383.0,0.5,0.9090909090909091
1643,277.0,0.5,0.9999999999999999
1644,223.0,0.45,0.0
1645,340.0,0.45,0.09090909090909091
1646,245.0,0.45,0.1818181818181818
1647,416.0,0.45,0.2727272727272727
1648,535.0,0.45,0.36363636363636365
1649,443.0,0.45,0.4545454545454545
1650,556.0,0.45,0.5454545454545454
1651,466.0,0.45,0.6363636363636364
1652,452.0,0.45,0.7272727272727273
1653,432.0,0.45,0.8181818181818182
1654,366.0,0.45,0.9090909090909091
1655,391.0,0.45,0.9999999999999999
1656,307.0,0.4,0.0
1657,340.0,0.4,0.09090909090909091
1658,254.0,0.4,0.1818181818181818
1659,355.0,0.4,0.2727272727272727
1660,534.0,0.4,0.36363636363636365
1661,473.0,0.4,0.4545454545454545
1662,538.0,0.4,0.5454545454545454
1663,480.0,0.4,0.6363636363636364
1664,422.0,0.4,0.7272727272727273
1665,455.0,0.4,0.8181818181818182
1666,321.0,0.4,0.9090909090909091
1667,272.0,0.4,0.9999999999999999
1668,268.0,0.35000000000000003,0.0
1669,277.0,0.35000000000000003,0.09090909090909091
1670,347.0,0.35000000000000003,0.1818181818181818
1671,500.0,0.35000000000000003,0.2727272727272727
1672,591.0,0.35000000000000003,0.36363636363636365
1673,535.0,0.35000000000000003,0.4545454545454545
1674,511.0,0.35000000000000003,0.5454545454545454
1675,422.0,0.35000000000000003,0.6363636363636364
1676,462.0,0.35000000000000003,0.7272727272727273
1677,491.0,0.35000000000000003,0.8181818181818182
1678,405.0,0.35000000000000003,0.9090909090909091
1679,414.0,0.35000000000000003,0.9999999999999999
1680,364.0,0.30000000000000004,0.0
1681,279.0,0.30000000000000004,0.09090909090909091
1682,375.0,0.30000000000000004,0.1818181818181818
1683,387.0,0.30000000000000004,0.2727272727272727
1684,564.0,0.30000000000000004,0.36363636363636365
1685,479.0,0.30000000000000004,0.4545454545454545
1686,787.0,0.30000000000000004,0.5454545454545454
1687,513.0,0.30000000000000004,0.6363636363636364
1688,490.0,0.30000000000000004,0.7272727272727273
1689,632.0,0.30000000000000004,0.8181818181818182
1690,468.0,0.30000000000000004,0.9090909090909091
1691,466.0,0.30000000000000004,0.9999999999999999
1692,306.0,0.25,0.0
1693,282.0,0.25,0.09090909090909091
1694,385.0,0.25,0.1818181818181818
1695,514.0,0.25,0.2727272727272727
1696,618.0,0.25,0.36363636363636365
1697,729.0,0.25,0.4545454545454545
1698,675.0,0.25,0.5454545454545454
1699,582.0,0.25,0.6363636363636364
1700,825.0,0.25,0.7272727272727273
1701,568.0,0.25,0.8181818181818182
1702,458.0,0.25,0.9090909090909091
1703,460.0,0.25,0.9999999999999999
1704,377.0,0.2,0.0
1705,310.0,0.2,0.09090909090909091
1706,403.0,0.2,0.1818181818181818
1707,461.0,0.2,0.2727272727272727
1708,600.0,0.2,0.36363636363636365
1709,598.0,0.2,0.4545454545454545
1710,811.0,0.2,0.5454545454545454
1711,584.0,0.2,0.6363636363636364
1712,659.0,0.2,0.7272727272727273
1713,561.0,0.2,0.8181818181818182
1714,439.0,0.2,0.9090909090909091
1715,416.0,0.2,0.9999999999999999
1716,358.0,0.15000000000000002,0.0
1717,308.0,0.15000000000000002,0.09090909090909091
1718,476.0,0.15000000000000002,0.1818181818181818
1719,535.0,0.15000000000000002,0.2727272727272727
1720,632.0,0.15000000000000002,0.36363636363636365
1721,723.0,0.15000000000000002,0.4545454545454545
1722,644.0,0.15000000000000002,0.5454545454545454
1723,577.0,0.15000000000000002,0.6363636363636364
1724,560.0,0.15000000000000002,0.7272727272727273
1725,595.0,0.15000000000000002,0.8181818181818182
1726,464.0,0.15000000000000002,0.9090909090909091
1727,493.0,0.15000000000000002,0.9999999999999999
1728,431.0,0.1,0.0
1729,393.0,0.1,0.09090909090909091
1730,520.0,0.1,0.1818181818181818
1731,521.0,0.1,0.2727272727272727
1732,654.0,0.1,0.36363636363636365
1733,833.0,0.1,0.4545454545454545
1734,865.0,0.1,0.5454545454545454
1735,601.0,0.1,0.6363636363636364
1736,621.0,0.1,0.7272727272727273
1737,630.0,0.1,0.8181818181818182
1738,563.0,0.1,0.9090909090909091
1739,394.0,0.1,0.9999999999999999
1740,448.0,0.05,0.0
1741,439.0,0.05,0.09090909090909091
1742,535.0,0.05,0.1818181818181818
1743,578.0,0.05,0.2727272727272727
1744,817.0,0.05,0.36363636363636365
1745,679.0,0.05,0.4545454545454545
1746,921.0,0.05,0.5454545454545454
1747,600.0,0.05,0.6363636363636364
1748,643.0,0.05,0.7272727272727273
1749,717.0,0.05,0.8181818181818182
1750,568.0,0.05,0.9090909090909091
1751,507.0,0.05,0.9999999999999999
1752,434.0,0.0,0.0
1753,419.0,0.0,0.09090909090909091
1754,509.0,0.0,0.1818181818181818
1755,557.0,0.0,0.2727272727272727
1756,675.0,0.0,0.36363636363636365
1757,685.0,0.0,0.4545454545454545
1758,744.0,0.0,0.5454545454545454
1759,647.0,0.0,0.6363636363636364
1760,675.0,0.0,0.7272727272727273
1761,615.0,0.0,0.8181818181818182
1762,578.0,0.0,0.9090909090909091
1763,515.0,0.0,0.9999999999999999
